Account;Tweet_Nr;Date_Time;Tweet;
nytimes;1263442880204580000;21.05.2020 12:13;b'Breaking News: Cyclone Amphan killed more than 80 people as it slammed into India and Bangladesh, officials said https://t.co/kZzeSKKSpZ';
nytimes;1263440973704700000;21.05.2020 12:06;b'For today, May 21, here\xe2\x80\x99s how to follow the latest on the coronavirus outbreak. \n\n\xf0\x9f\x8c\x8e Live updates from around the world: https://t.co/idaGzsKyW4\n\xf0\x9f\x97\xbd The latest in New York: https://t.co/Tu4gKZTbMU\n\xf0\x9f\x93\x8a Markets news: https://t.co/LyfFrqaPDm https://t.co/6C5MoAsoBM';
nytimes;1263439422076470000;21.05.2020 12:00;b'An NFL player said he was sexually assaulted by a female passenger on a redeye flight in February. The player said the woman also ripped off the face mask that he was wearing to protect against the coronavirus. https://t.co/QbWxzl7fvs';
nytimes;1263434375410130000;21.05.2020 11:40;b'President Trump has insisted that the Republican convention is moving ahead for August despite the coronavirus. But even he has expressed openness to a scaled-down event. https://t.co/DkH8m3ytsn';
nytimes;1263430598070280000;21.05.2020 11:25;b'In Opinion\n\nIf you care about the working poor, about racial justice, and about climate change, you have to stop eating animals, says Jonathan Safran Foer. https://t.co/VBEw5hxwYU';
nytimes;1263427444150860000;21.05.2020 11:12;b'Cyclone Amphan tore through eastern India and Bangladesh, killing at least 22 people. But a combination of an impressive evacuation effort and the storm weakening as it swirled onto land seems to have spared many lives. https://t.co/crvjkKimT0';
nytimes;1263419292420390000;21.05.2020 10:40;"b""Here's a rundown of the highlights worth watching from late-night TV https://t.co/2Cjtr7a5NC""";
nytimes;1263414248140670000;21.05.2020 10:20;"b'""Nancy Pelosi, master of the statement coat, canny strategist of the suffragist pantsuit, has also become the leader of the masked opposition,"" writes @VVFriedman, our chief fashion critic https://t.co/ss6wYflvHA'";
nytimes;1263409231669100000;21.05.2020 10:00;b'The former pro wrestler Shad Gaspard, 39, was caught in a rip current with his 10-year-old son on Sunday. His last words were \xe2\x80\x9cjust secure my son, rescue my son,\xe2\x80\x9d the authorities said. https://t.co/YsT5LXlJ48';
nytimes;1263404175607710000;21.05.2020 09:40;"b""China is holding is biggest event of the political season, the National People's Congress. Expect more pomp and propaganda in the age of the coronavirus. https://t.co/vZFIw5Pikc""";
nytimes;1263401671675330000;21.05.2020 09:30;b'A prototype vaccine has protected monkeys from the coronavirus, researchers reported on Wednesday, a finding that offers new hope for effective human vaccines https://t.co/FL3s0yA0oh';
nytimes;1263399143697010000;21.05.2020 09:20;b'Now that quarantine is just how we will live for the foreseeable future, how do you disconnect? The Zoom fatigue has set in, and it\xe2\x80\x99s time to learn to deal with it. https://t.co/TdD3rXbmdO';
nytimes;1263389075416980000;21.05.2020 08:40;b'Coronavirus infections have dropped sharply in Paris following a strict 2-month lockdown and a growing contact tracing effort, health officials say. But if the initial signs are hopeful, the national mood remains wary. https://t.co/kPxhXyWVbo';
nytimes;1263384047461580000;21.05.2020 08:20;b'Compared with the well-understood dangers of ultraviolet light (skin aging and cancer), science isn\xe2\x80\x99t settled on the effects of indoor sources of blue light on skin. We checked in with experts to learn about how we can protect ourselves. https://t.co/Pmiiz1RZdJ';
nytimes;1263379026464380000;21.05.2020 08:00;b'Commercial mills produce nearly 4 million tons of flour each year in Britain. With much of the country stuck at home, baking has surged, and retail-size flour bags have become scarce on grocery shelves. https://t.co/DWPI2OV1Te';
nytimes;1263373979030510000;21.05.2020 07:40;"b'After new coronavirus outbreaks in the northeast, Chinese officials have sequestered hundreds of thousands of people at home. \xe2\x80\x9cChina doesn\xe2\x80\x99t want to take any chances."" https://t.co/iES7HhjJvr'";
nytimes;1263368956892630000;21.05.2020 07:20;b'Here are 4 techniques that scientists are using to try to develop a coronavirus vaccine https://t.co/OiFiJ3tWTp';
nytimes;1263363923731980000;21.05.2020 07:00;"b""Europe morning briefing: Here's what you need to know to start your day https://t.co/g0MFoLczAW""";
nytimes;1263358885294940000;21.05.2020 06:40;b'\xe2\x80\x9cWhen will this end? And if it ever does, will I be OK?!\xe2\x80\x9d It\xe2\x80\x99s normal to feel a sense of hopelessness and loneliness in these times. But there are proven and proactive ways for you to get through it. https://t.co/L5eg0bBFQd';
nytimes;1263353846304290000;21.05.2020 06:20;b'China\xe2\x80\x99s leader, Xi Jinping, whose youth was full of adversity, is trying to make the case that China and the Communist Party will come through the pandemic stronger, steeled by the experience https://t.co/0dsKxphZ84';
nytimes;1263348841102880000;21.05.2020 06:00;"b'The pandemic seemed to pass over Singapore. Then the government was blindsided by an outbreak among poor migrant workers in packed dormitories. ""Now these perpetually marginalized workers have, at last, grabbed the city\xe2\x80\x99s attention."" https://t.co/qfzIya1mrZ'";
nytimes;1263343787797080000;21.05.2020 05:40;b'A New Zealand woman has received a rare exemption to strict travel bans in order to visit her dying sister in Australia https://t.co/WmpOD4Hfjh https://t.co/HCygOySs6m';
nytimes;1263338737536280000;21.05.2020 05:20;b'The coronavirus pandemic has produced a somber Thursday ritual: the tally of unemployment claims across the United States.\nU.S. unemployment claims are expected to approach 40 million, and counting. https://t.co/VRhWFhZZJf';
nytimes;1263333706120460000;21.05.2020 05:00;b'An NFL player is suing United Airlines after saying he was sexually assaulted by a female passenger on a redeye flight in February. The football player and another man complained several times to the flight attendants, according to the lawsuit. https://t.co/Y5RjZZFs1W';
nytimes;1263328675333910000;21.05.2020 04:40;b'The 2 dams that failed in Michigan on Tuesday are among at least 170 dams in the state that are classified as having a \xe2\x80\x9chigh\xe2\x80\x9d hazard potential, meaning that a failure could result in the loss of life https://t.co/YEk3jtxXbO';
nytimes;1263323784897070000;21.05.2020 04:20;b'Read updates in Chinese:\xc2\xa0\xe6\x96\xb0\xe5\x86\xa0\xe7\x97\x85\xe6\xaf\x92\xe7\x96\xab\xe6\x83\x85\xe6\x9c\x80\xe6\x96\xb0\xe6\xb6\x88\xe6\x81\xaf\xc2\xa0https://t.co/lKJwwba3If';
nytimes;1263323664835100000;21.05.2020 04:20;"b""\xe2\x80\x94Lockdown, then evacuation: The pandemic and natural disasters are dealing a one-two punch\n\xe2\x80\x94Mexico has acknowledged a vast discrepancy in its coronavirus death toll\n\xe2\x80\x94China's president hopes to rally national pride at a once-a-year legislative meeting\n\nhttps://t.co/N77Al00EDx""";
nytimes;1263318640918700000;21.05.2020 04:00;b'Countries around the world are taking different approaches as they give guidelines on reopening \xe2\x80\x94 from work to play https://t.co/IvV58hMUL9';
nytimes;1263313593619150000;21.05.2020 03:40;b'Joe Biden blasted the Republican response to President Trump\xe2\x80\x99s firings of a string of inspectors general in recent weeks, suggesting that in another era there would have been louder bipartisan criticism for ousting watchdogs\nhttps://t.co/UJ11oXUE4g';
nytimes;1263308547376450000;21.05.2020 03:20;b'Federal regulators warned for years that a dam in Michigan could rupture. On Tuesday, the dam gave way, sending a torrent of water gushing into streets, houses and businesses. https://t.co/q95dr5canl';
nytimes;1263303530603030000;21.05.2020 03:00;b'President Trump on Wednesday made false claims about voter fraud https://t.co/xm8qXwp4Ki';
nytimes;1263298488147880000;21.05.2020 02:40;b'Alternate-side parking rules in New York City are inevitable \xe2\x80\x94 pandemic or not\nhttps://t.co/45Ab2dH7ro';
nytimes;1263289674480690000;21.05.2020 02:05;b'Michael Cohen will be released from a federal prison on Thursday on furlough, a Bureau of Prisons spokeswoman said. He had asked to be released over health concerns tied to the coronavirus. https://t.co/gl3sJOeiKX';
nytimes;1263280065682570000;21.05.2020 01:26;b'Breaking News: If the U.S. had begun imposing social distancing measures one week earlier than it did in March, about 36,000 fewer people would have died in the coronavirus outbreak, according to new estimates from Columbia University researchers https://t.co/phnyEgZice';
nytimes;1263273342448140000;21.05.2020 01:00;b'From brownstones to shipyards, take a virtual stroll of Brooklyn with a historian and fourth-generation Brooklynite https://t.co/TDa87Cz1aT';
nytimes;1263268289003900000;21.05.2020 00:40;b'Several deaths have been reported and more than 3 million people evacuated from their homes as Cyclone Amphan tore through India and Bangladesh on Wednesday https://t.co/musJKD22iG';
nytimes;1263258250432120000;21.05.2020 00:00;"b""Evening Briefing: Here's what you need to know at the end of the day https://t.co/45yEIwoQC0""";
nytimes;1263253180932060000;20.05.2020 23:40;b'While our journalists are cooped up at home, they are taking notes, making lists and finding little distractions. We asked our reporters, critics and editors to put their musings in Google Docs to share with you. https://t.co/InUl4RZdO3 https://t.co/jl3DK1Y3TM';
nytimes;1263243147263550000;20.05.2020 23:00;b'Celebrities are at home because of the coronavirus pandemic. So what do the paparazzi do when the stars are quarantined? https://t.co/UnX4gFeLrs';
nytimes;1263238086085020000;20.05.2020 22:40;b'Some students have found it easier to participate in remote classes without the social pressures of a physical classroom. For others, the avoidance of distractions like disruptive classmates or bullies are a relief.\nhttps://t.co/vd529Rftd4';
nytimes;1263233056682520000;20.05.2020 22:20;b'In summer resort towns across the U.S., livelihoods for the year are built in the 15 weeks between Memorial Day and Labor Day. But this year, because of the coronavirus pandemic, they are facing a different reality. \xe2\x80\x9cIt\xe2\x80\x99s devastating. It\xe2\x80\x99s bleak.\xe2\x80\x9d https://t.co/gSSWUtjXQX';
nytimes;1263228028550880000;20.05.2020 22:00;b'The Globe, a full-scale replica of Shakespeare\xe2\x80\x99s original 1599 open-air theater, is just one of many cultural institutions facing an uncertain future because of the pandemic\nhttps://t.co/6qe93lcqlQ';
nytimes;1263223987942960000;20.05.2020 21:44;b'The false information continues to spread online, raising questions about how it might damage trust in the medical community and color people\xe2\x80\x99s views on a coronavirus vaccine. Read more on how the video spread \xe2\x80\x94 even after it was debunked and discredited. https://t.co/kBEtf5CAri';
nytimes;1263223725211690000;20.05.2020 21:43;b'The video spread widely among Facebook Groups. But the false information was also spread by a well-known doctor, a popular mixed martial arts fighter, mainstream political voices and the right-wing conspiracy group QAnon. https://t.co/kBEtf5CAri';
nytimes;1263223516004040000;20.05.2020 21:42;"b""The discredited video has been liked, commented on or shared nearly 2.5 million times on Facebook, according to our analysis of CrowdTangle data. Here's how the video compares to other recent online events. https://t.co/kBEtf5CAri https://t.co/02YsdzD2kL""";
nytimes;1263223221924630000;20.05.2020 21:41;"b""Here's how the slickly produced and discredited 26-minute video went from a niche conspiracy video to a mainstream phenomenon. https://t.co/kBEtf5CAri https://t.co/ahT1AWkm2R""";
nytimes;1263222986112450000;20.05.2020 21:40;"b'Social media companies vowed to remove ""Plandemic,"" a video featuring false claims about the coronavirus from a discredited scientist. But it racked up more than 8 million views less than a week after it was posted anyway. We tracked how it spread. https://t.co/kBEtf5CAri'";
nytimes;1263217959184580000;20.05.2020 21:20;b'The suspension of a top gymnastics coach, Maggie Haney, for emotional and verbal abuse has galvanized gymnasts to share similar stories of misconduct, both privately and publicly, in a way that could signal a turning point for the sport https://t.co/rPQY0M3AI6';
nytimes;1263212953643470000;20.05.2020 21:00;b'News Analysis: \xe2\x80\x9cWith most large-scale gatherings on hold for the foreseeable future, the dearth of live events is already taking a psychological toll, not only on those in the industry but on society at large,\xe2\x80\x9d @dgelles writes\nhttps://t.co/b15RcWlfQc';
nytimes;1263207886110490000;20.05.2020 20:40;b'Elephants are the animal kingdom\xe2\x80\x99s most well-known boozers. But they are likely exceptional lightweights because they \xe2\x80\x94 and many other mammals \xe2\x80\x94 lack a key enzyme that quickly metabolizes ethanol, according to a new study. https://t.co/k05tHbyrUr';
nytimes;1263205819413410000;20.05.2020 20:31;b'Breaking News: The U.S. Supreme Court temporarily blocked the release of parts of the Mueller report. It may mean that it won\xe2\x80\x99t be seen in full until after the election. https://t.co/kirRIt1btL';
nytimes;1263202858880700000;20.05.2020 20:20;b'Cyclone Amphan made landfall Wednesday near the town of Digha, on India\xe2\x80\x99s eastern coast, with wind speeds between 80 and 100 miles per hour. Track the storm here. https://t.co/L8aBtQqJ7Q';
nytimes;1263197856728600000;20.05.2020 20:00;b'The shuttering of the American education system because of the coronavirus has cut off young students from school staff members who helped them navigate the pressures of adolescence and cope with trauma. \xe2\x80\x9cI feel alone,\xe2\x80\x9d said one 8th grader. https://t.co/5NlNfvGbrR';
nytimes;1263192798515400000;20.05.2020 19:40;b'In labs around the world, there is now cautious optimism that a coronavirus vaccine, and perhaps more than one, will be ready sometime next year. But getting it manufactured and distributed will pose huge challenges. https://t.co/g7ZyEapP5z';
nytimes;1263190299599400000;20.05.2020 19:30;b'For the dreamiest roasted potatoes \xe2\x80\x94 with creamy insides and very crispy outsides \xe2\x80\x94 follow this classic method of roasting peeled potatoes https://t.co/dvBDtV94YR';
nytimes;1263187760355120000;20.05.2020 19:20;b'Need a moment?\xc2\xa0\n\nMeditation can reduce stress, increase calm and promote happiness. It may be particularly helpful for you in this trying time.\xc2\xa0\nhttps://t.co/2zKzGyhOXe';
nytimes;1263182732043130000;20.05.2020 19:00;b'Looking for something to read this summer? Here are @nytimesbooks\xe2\x80\x99s suggestions of new or upcoming books, handpicked based on popular books of summers past. https://t.co/y5EJAgPkV6';
nytimes;1263177713537420000;20.05.2020 18:40;b'Broadband companies like Charter and Comcast vowed to help low-income people during the coronavirus pandemic by introducing free and low-cost internet. But people signing up for the programs have encountered unexpected difficulties and roadblocks. https://t.co/56YcqBS2xo';
nytimes;1263172816125520000;20.05.2020 18:20;b'Hospitals around the city are increasingly worried that stroke victims, heart patients, and those with other serious conditions may be dying at home rather than seeking help. \n\nFor healthcare workers, as Smith put it, the new normal remains surreal. https://t.co/u6IsHZISa5';
nytimes;1263172814808450000;20.05.2020 18:20;b'The ER at Elmhurst Hospital in Queens, where Dr. Colleen Smith recorded a widely shared video showing disastrous conditions at the height of the crisis, is now treating barely a third of the people it did before the outbreak. https://t.co/J9C3E8l0CJ';
nytimes;1263172812984000000;20.05.2020 18:20;"b""As the city looks to ease out of its near lockdown, hospital executives and doctors don't know whether this is simply a lull before a new wave of cases, or a shift to a less chaotic period. They're preparing for both possibilities. https://t.co/kA1NXF4PrR https://t.co/seIVZ8TiuI""";
nytimes;1263172810849110000;20.05.2020 18:20;"b'In New York City, many of the refrigerated trucks filled with bodies are gone. Doctors are no longer routinely pleading for help in makeshift PPE. But there are major challenges ahead for the health system: ""None of us are at peace."" https://t.co/kA1NXF4PrR'";
nytimes;1263167630313200000;20.05.2020 18:00;b'As businesses start to reopen, Americans expect the economic recovery to take years. Even those financially unaffected by the coronavirus shutdown do not foresee a rapid rebound, a New York Times survey finds.\xc2\xa0\nhttps://t.co/mfxi5pIR7e';
nytimes;1263162596091450000;20.05.2020 17:40;b'Floodwaters from 2 breached dams in Michigan have reached the edge of a sprawling Dow chemical complex \xe2\x80\x94\xc2\xa0one of the most extensive toxic cleanup sites in the U.S. \xe2\x80\x94\xc2\xa0 raising concerns of a wider environmental fallout from the dam disaster\nhttps://t.co/dWhNgeo8nH';
nytimes;1263160102112100000;20.05.2020 17:30;b'Joe Rogan, the brash comedian and hugely popular podcast host, is moving his show to Spotify in September. The multiyear licensing deal is the latest move by Spotify to expand outside music.\nhttps://t.co/3r5Wy8bfXy';
nytimes;1263155606657080000;20.05.2020 17:12;b'In Opinion\n\n@BCAppelbaum, a member of the editorial board, is chatting about the editorial board\xe2\x80\x99s column, \xe2\x80\x9cThe Cities We Need\xe2\x80\x9d https://t.co/PIv0WQOoV3 https://t.co/ep0ktd3JQ8';
nytimes;1263151279297220000;20.05.2020 16:55;b'2 dam breaches in Michigan are causing severe flooding, forcing evacuations and threatening a major toxic cleanup site. Here\xe2\x80\x99s the latest. https://t.co/SbgKMnDEgg https://t.co/9baWRJvugr';
nytimes;1263142446948540000;20.05.2020 16:20;b'While our journalists are cooped up at home, they are taking notes, making lists and finding little distractions. We asked our reporters, critics and editors to put their musings in Google Docs to share with you.\nhttps://t.co/f1kol5qk9u';
nytimes;1263141952947710000;20.05.2020 16:18;b'A prototype vaccine has protected monkeys from the coronavirus, researchers said, offering new hope for possible human vaccines. More tests to determine if potential vaccines are not just safe but effective could take months. https://t.co/fhi1ydeB1p https://t.co/HnMBgtjd3k';
nytimes;1263137429080410000;20.05.2020 16:00;b'From chaos to \xe2\x80\x9cscary silence\xe2\x80\x9d: See what the new normal looks like at hard-hit New York hospitals, where coronavirus cases are down but so is essential care. https://t.co/ReTJgE0M91';
nytimes;1263130187539120000;20.05.2020 15:31;b'Floodwaters were rising on Wednesday after 2 dams in Central Michigan\xc2\xa0were breached, forcing the evacuation of thousands of residents and prompting officials to warn of life-threatening danger https://t.co/iqEvVftOea';
nytimes;1263129904918460000;20.05.2020 15:30;b'Our health writers answered questions from readers on how to stay fit, happy and balanced even as our lives have changed amid the coronavirus outbreak https://t.co/ekkl4RRAjC';
nytimes;1263125010161460000;20.05.2020 15:10;b'U.S. authorities arrested 2 men suspected of helping Carlos Ghosn, the former Nissan chief, flee Japan, where he was facing financial charges https://t.co/0dmvoOVC2A';
nytimes;1263124041684090000;20.05.2020 15:06;b'Read more about how the @nytarchives and @newyorktimesarts teams created the Mrs. Files https://t.co/UTZM4Tlhys';
nytimes;1263123987040690000;20.05.2020 15:06;b'\xe2\x80\x9cThe word is staking a claim to a right we have only had for a few years. It has been long fought, and well earned,\xe2\x80\x9d Kathleen Massara writes of queer partnerships. https://t.co/ZfPF3O1jFV';
nytimes;1263123898188560000;20.05.2020 15:06;b'\xe2\x80\x9cWomen aren\xe2\x80\x99t just half of a whole \xe2\x80\x94 they are whole themselves, whether they are married or not,\xe2\x80\x9d writes @NYTAmy. \xe2\x80\x9cThat is a fact we should all be able to support in 2020. Right?\xe2\x80\x9d https://t.co/upMegq7e1D https://t.co/kp8PTzqwru';
nytimes;1263123676813270000;20.05.2020 15:05;b'Ray Eames let her larger-than-life husband Charles do the talking. But the midcentury style symbolized by their shared name was a joint creation. https://t.co/YgUci1SEyp';
nytimes;1263123621666590000;20.05.2020 15:05;b'Amelia Earhart, for one, wasn\xe2\x80\x99t having any of it. In a 1932 letter to The New York Times, she implored the paper to call her by her \xe2\x80\x9cprofessional name.\xe2\x80\x9d\nhttps://t.co/950QtngqWO';
nytimes;1263123536652250000;20.05.2020 15:04;b'The Times, like much of society, almost reflexively referred to women using the construction \xe2\x80\x9cMrs. Husband\xe2\x80\x99s Name.\xe2\x80\x9d\n\nNo matter how extraordinary they were in their own right, women were symbolically subsumed into their husbands\xe2\x80\x99 stories. https://t.co/MHDoesR67z https://t.co/NvfehSTpKJ';
nytimes;1263123312009510000;20.05.2020 15:03;b'Introducing The Mrs. Files, a project from @nytarchives that examines the traditional honorific \xe2\x80\x9cMrs.\xe2\x80\x9d means to women.\nhttps://t.co/q8HLtUEaOG https://t.co/bohp82w013';
nytimes;1263120658604740000;20.05.2020 14:53;b'Connecticut is now allowing outdoor dining, and many nonessential stores can reopen, with social-distancing restrictions https://t.co/yaa4kd9kX8 https://t.co/HnMBgtjd3k';
nytimes;1263117294961630000;20.05.2020 14:40;b'Since the coronavirus pandemic began, hundreds of migrant children have been deported alone \xe2\x80\x94 in some cases, without notifying their families. The deportations represent an extraordinary shift in immigration policy by the Trump administration.\nhttps://t.co/mS1TXALKbp';
nytimes;1263112255786310000;20.05.2020 14:20;b'Some people who survived the coronavirus said they did not anticipate feeling stigmatized by friends and family after their tough bouts of illness and isolation https://t.co/SitMKtMeXS';
nytimes;1263107226291640000;20.05.2020 14:00;b'As the coronavirus raged at New York City jails, more than 1,200 corrections officers got sick. They say the city has not protected them. https://t.co/PB9KJyTMDw';
nytimes;1263104709671380000;20.05.2020 13:50;b'Volkswagen has agreed to pay a fine of 9 million euros to settle criminal charges against its 2 highest-ranking executives, who were accused by German prosecutors of failing to warn shareholders about a looming emissions cheating scandal\nhttps://t.co/QKaXMgn2ty';
nytimes;1263102215612480000;20.05.2020 13:40;b'An underwater salvage company can cut into the wreck of the Titanic, a judge ruled, so that it could recover the ship\xe2\x80\x99s telegraph machine and try to unlock some of the secrets about a missed warning message and distress calls sent from the ship\nhttps://t.co/2hEv0Op3hd';
nytimes;1263099698824570000;20.05.2020 13:30;b'Mental health experts worry about the psychological toll on a younger generation that was already experiencing soaring rates of depression, anxiety and suicide before the pandemic https://t.co/NdHe3GCztc';
nytimes;1263097162587680000;20.05.2020 13:20;"b""The 6-by-6-mile volcanic island of Tristan da Cunha sits in the remote waters of the South Atlantic, roughly equidistant from South Africa and Brazil. It is one of the world's most remote islands, insulated from the coronavirus by the world\xe2\x80\x99s widest moat. https://t.co/D5ztYA1B58""";
nytimes;1263092148863460000;20.05.2020 13:00;"b""Afghanistan's conflict is back into full-fledged bloodletting after a brief period of hope that a deal between the United States and the Taliban in February would open the way for negotiations between the two Afghan sides https://t.co/IuKpf667Ej""";
nytimes;1263087092848090000;20.05.2020 12:40;b'After recovering from the coronavirus, the Rev. Peter Purpura found a way to bring the church directly to his people.\n\n\xe2\x80\x9cFor three centuries we didn\xe2\x80\x99t have public buildings \xe2\x80\x94 but there was a church. The church is the people of God,\xe2\x80\x9d he said.\nhttps://t.co/i9KZDR21wb';
nytimes;1263082064234130000;20.05.2020 12:20;"b""Here's a rundown of the highlights worth watching from late-night TV https://t.co/GgHeJnKNmI""";
nytimes;1263079554018670000;20.05.2020 12:10;b'What might live concerts look like as the coronavirus pandemic ebbs? A theater in Germany is testing a new model with limited capacity, no assigned seats and mandatory face masks \xe2\x80\x94 though they could be removed once concertgoers are seated. https://t.co/QxTB9A0EwG';
nytimes;1263077037297860000;20.05.2020 12:00;b'Never before has the Trump administration so forcefully challenged Chinese companies\xe2\x80\x99 access to Taiwan\xe2\x80\x99s high-tech supply chain \xe2\x80\x94 and, by extension, Beijing\xe2\x80\x99s influence over the island, which it claims as part of its territory https://t.co/sY4RFwubVQ';
nytimes;1263071988756640000;20.05.2020 11:40;"b""A record bust in Myanmar finds evidence that the region's drug lords are moving into production of the deadly opioid fentanyl https://t.co/qQpeEQ0E8k""";
nytimes;1263070052934230000;20.05.2020 11:32;b'For today, May 20, here\xe2\x80\x99s how to follow the latest on the coronavirus outbreak. \n\n\xf0\x9f\x8c\x8e Live updates from around the world: https://t.co/Pg6RBwpCzS\n\xf0\x9f\x97\xbd The latest in New York: https://t.co/EwAFuUnvWD\n\xf0\x9f\x93\x8a Markets news: https://t.co/u4Rld0iXxy https://t.co/lazfBLu1PI';
nytimes;1263066958896990000;20.05.2020 11:20;b'News Analysis: Some may not like it back home, but Chancellor Angela Merkel of Germany, in the twilight of her long political career, joined with France to try to save the European Union https://t.co/1q0RJbAmVA';
nytimes;1263064435700240000;20.05.2020 11:10;"b'The novel coronavirus is killing black Americans at staggeringly higher rates than white Americans. Today on ""The Daily"" podcast, we examine how longstanding inequality is compounding the crisis. https://t.co/PaGVrUS1mO'";
nytimes;1263061950960990000;20.05.2020 11:00;"b""The Morning briefing: Here's what you need to know to start your day https://t.co/36OCydEzWf""";
nytimes;1263056890495410000;20.05.2020 10:40;b'As Italy further loosened Europe\xe2\x80\x99s first lockdown against the coronavirus, Italians greeted Monday\xe2\x80\x99s opening as a chance for the Great Beautification. Some salons said the phones had been ringing off the hook. https://t.co/N98tYUvV89';
nytimes;1263051849168550000;20.05.2020 10:20;b'German intelligence services cannot randomly search the digital data of citizens of other countries living abroad, the country\xe2\x80\x99s highest court ruled, in a decision welcomed by civil rights activists https://t.co/a6tUj2eVHM';
nytimes;1263049343457680000;20.05.2020 10:10;b'With changes taking effect on Wednesday, all 50 states have begun to reopen in at least some way, more than 2 months after the coronavirus thrust the United States into lockdown. But there remain vast discrepancies in how states are deciding to open up. https://t.co/VRjGF0tkEM';
nytimes;1263046848685780000;20.05.2020 10:00;b'Cambridge on Tuesday became the first British university to move all student lectures online for the coming academic year https://t.co/lwOlOrOoIw';
nytimes;1263041780859250000;20.05.2020 09:40;"b""Israel and Iran have recently been engaged in an exchange of cyberattacks. Israel's latest attack disrupted a major port in Iran, done in response to an attempt by the Revolutionary Guards to infiltrate an Israeli water facility. https://t.co/LytNhrrxIm""";
nytimes;1263038010616140000;20.05.2020 09:25;b'Like many other places, a community 50 miles outside London went into quarantine. A fleet of delivery robots has been helping with the groceries. https://t.co/BK55cjJiCY';
nytimes;1263034790355270000;20.05.2020 09:12;b'Tom Moore, the 100-year-old former British army officer who raised $40 million for Britain\xe2\x80\x99s National Health Service by walking 100 laps in his garden, is set to be knighted by Queen Elizabeth II https://t.co/dFP95qZTBh https://t.co/zXKCKaGgmn';
nytimes;1263031741884880000;20.05.2020 09:00;b'After years of increasing tensions that nearly led to war, Iran has moderated its approach to the West. The change reflects an effort to avoid direct confrontation with the U.S. that the Iranians say could benefit President Trump in the November election. https://t.co/VQYit2NpNU';
nytimes;1263026693721260000;20.05.2020 08:40;b'In her novels and short stories, Yu Lihua gave voice to the struggle of Chinese immigrants in American society \xe2\x80\x94 not the \xe2\x80\x9cOriental exoticism\xe2\x80\x9d preferred by many publishers in the \xe2\x80\x9960s. She has died of the coronavirus at age 90. https://t.co/2ghYMlEv20';
nytimes;1263021681955790000;20.05.2020 08:20;"b'In Opinion\n\nRichard Flanagan writes, ""Scientists, whom Scott Morrison\xe2\x80\x99s party has derided for over a decade, were respectfully asked for their views about the novel coronavirus and, more remarkable still, these views were acted on and amplified""\nhttps://t.co/v1kSnyupK6'";
nytimes;1263016655174670000;20.05.2020 08:00;b'Officials from China, Russia and the European Union chided President Trump over his heated threats even as they acknowledged the need for a review of how the World Health Organization performed as the virus spread from China to the rest of the world https://t.co/vW86CPBric';
nytimes;1263014177192520000;20.05.2020 07:50;"b""The coronavirus no longer seems to rule every facet of life in Hong Kong. The city's residents seem to have found a way to live with anxiety \xe2\x80\x94 to make life seem, if not normal, then at least bearable. https://t.co/fdb49WZUA7""";
nytimes;1263011604683240000;20.05.2020 07:40;b'On Wednesday, Burundi\xe2\x80\x99s citizens will elect a successor to President Pierre Nkurunziza, a former rebel leader who has ruled the country with impunity for the last 15 years https://t.co/zy4FPK4Y5c';
nytimes;1263006572613160000;20.05.2020 07:20;b'Latest updates on financial markets: Asian markets were mixed on Wednesday amid ebbing optimism over global progress in fighting the coronavirus https://t.co/Mo8uHFOHWs';
nytimes;1263001544447920000;20.05.2020 07:00;"b""Europe morning briefing: Here's what you need to know to start your day https://t.co/yNuifnWDE9""";
nytimes;1262996499425860000;20.05.2020 06:40;b'In just 2 years, \xe2\x80\x9cCall Her Daddy,\xe2\x80\x9d a raunchy podcast about sex, dating, culture and life in New York, became a cult sensation. This week, it descended into a fireball of chaos and internet drama. https://t.co/YmPWil6bUf';
nytimes;1262986476930960000;20.05.2020 06:00;"b""Cyclone Amphan is expected to make landfall near Kolkata, India, on Wednesday. We are tracking the storm's path. https://t.co/hhwsGfXbA8""";
nytimes;1262981400061440000;20.05.2020 05:40;"b'On ""Still Processing,"" @wesleymorris and @jennydeluxe visit the dystopia of \xe2\x80\x9cWestworld\xe2\x80\x9d and the utopia of \xe2\x80\x9cHollywood\xe2\x80\x9d to see if they can glean anything about what might be in store on the other side of the pandemic. Listen now \xf0\x9f\x94\x8a\nhttps://t.co/7eJmcnAm0F'";
nytimes;1262971336663710000;20.05.2020 05:00;b'Cyclone Amphan registered winds of 165 miles an hour on Monday, making it the strongest cyclone ever recorded in the Bay of Bengal. The storm is weakening as it approaches landfall, but still carries potentially deadly force and flooding rains. https://t.co/dlDJmvVtZQ';
nytimes;1262966295584260000;20.05.2020 04:40;b'Two dams in Michigan were breached after days of heavy rainfall, forcing the evacuation of thousands of residents. The failure of the dams was expected to bring record-setting flooding, with response complicated by the coronavirus. https://t.co/C8EwqRGsYf';
nytimes;1262958944458280000;20.05.2020 04:10;b'Read updates in Chinese: \xe6\x96\xb0\xe5\x86\xa0\xe7\x97\x85\xe6\xaf\x92\xe7\x96\xab\xe6\x83\x85\xe6\x9c\x80\xe6\x96\xb0\xe6\xb6\x88\xe6\x81\xaf https://t.co/1We9kdgC30';
