Account;Tweet_Nr;Date_Time;Tweet;;;;;;;;
realDonaldTrump;1167786066985840000;31.08.2019 13:07;"b'I was right about Comey CROOKED COP!'""";;;;;;;;
realDonaldTrump;1167784531535060000;31.08.2019 13:01;"b'A great team working hard! https://t.co/QeGuomKBir'""";;;;;;;;
realDonaldTrump;1167783720021120000;31.08.2019 12:58;"b'...Yes I am currently suing various people for violating their confidentiality agreements. Disgusting and foul mouthed Omarosa is one. I gave her every break despite the fact that she was despised by everyone and she went for some cheap money from a book. Numerous others also!'""";;;;;;;;
realDonaldTrump;1167782135786330000;31.08.2019 12:52;"b'While Madeleine Westerhout has a fully enforceable confidentiality agreement she is a very good person and I don\xe2\x80\x99t think there would ever be reason to use it. She called me yesterday to apologize had a bad night. I fully understood and forgave her! I love Tiffany doing great!'""";;;;;;;;
realDonaldTrump;1167771834059750000;31.08.2019 12:11;"b'\xe2\x80\x9cThe IG found that James Comey leaked Classified Documents to his attorneys which can be (is) a violation of the Espionage Act. This is consistent with all the lies that Comey has been spreading. @GreggJarrett  @ByronYork @LouDobbs'""";;;;;;;;
realDonaldTrump;1167771830947590000;31.08.2019 12:11;b'Cory is doing a Great job for Colorado! https://t.co/OmsGvWL9E3';;;;;;;;
realDonaldTrump;1167770637789740000;31.08.2019 12:06;b'Nobody knows more about Healthcare than John. Great guy! https://t.co/T4i0UYqLqd';;;;;;;;
realDonaldTrump;1167769103240760000;31.08.2019 12:00;"b'An amazing guy respected by all! https://t.co/S814IXvHc4'""";;;;;;;;
realDonaldTrump;1167768685349670000;31.08.2019 11:58;b'Nobody works harder or smarter than Joni! https://t.co/vqvW5I8ngI';;;;;;;;
realDonaldTrump;1167768683105650000;31.08.2019 11:58;b'One of the greats! https://t.co/14o0j9aZfj';;;;;;;;
realDonaldTrump;1167766772398850000;31.08.2019 11:51;b'Great job Thom! https://t.co/N8mHjP1PHI';;;;;;;;
realDonaldTrump;1167765375972510000;31.08.2019 11:45;b'Thank you Kevin. Great things are happening at the Border! https://t.co/gR71Z1Au8;b';;;;;;;
realDonaldTrump;1167651639806890000;31.08.2019 04:13;"b'I am monitoring Hurricane Dorian and receiving frequent briefings and updates. It is important to heed the directions of your State and Local Officials. This is an extremely dangerous storm please prepare and be safe! @FEMA @NWS @NOAA @Readygov @FLSERT https://t.co/Fee9EB1wQk'""";;;;;;;;
realDonaldTrump;1167586397924050000;30.08.2019 23:54;"b'....pass the laugh test and the Inspector General just knocked that down.\xe2\x80\x9d @ByronYork  @LouDobbs'""";;;;;;;;
realDonaldTrump;1167586395654950000;30.08.2019 23:54;"b'\xe2\x80\x9cThey could have charged Comey with theft of government documents 641 of the Criminal Code because the IG found these were not his personal documents these were government documents.\xe2\x80\x9d @GreggJarrett  \xe2\x80\x9cComey\xe2\x80\x99s claim that these were just his own personal recollections would not..'""";;;;;;;;
realDonaldTrump;1167582228433580000;30.08.2019 23:37;b'Just arrived at Camp David!';;;;;;;;
realDonaldTrump;1167552549974670000;30.08.2019 21:39;b'The Great State of North Carolina has EARLY VOTING for a very important Congressional (Ninth) race. Please vote early (now) or on Election Day September 10th for Dan Bishop a great guy. His opponent wants Open Borders Sanctuary Cities &amp;;;;;;;;
realDonaldTrump;1167527540518520000;30.08.2019 20:00;b'https://t.co/ufd7tsGyAx';;;;;;;;
realDonaldTrump;1167515540199530000;30.08.2019 19:12;b'This should NEVER happen to another President again! https://t.co/4ynSXVo9e9';;;;;;;;
realDonaldTrump;1167511801984110000;30.08.2019 18:57;"b'""""FALLOUT FROM IG\'S SCATHING COMEY REPORT"""" https://t.co/NrpeBkPbww'""";;;;;;;;
realDonaldTrump;1167510759724760000;30.08.2019 18:53;"b'\xe2\x80\x9cOne of the most disgraceful examples of an abuse of power by a government official\xe2\x80\xa6when you read this report\xe2\x80\xa6this is a systematic effort to go after Candidate Trump President Elect-Trump and President Trump....you could virtually call this an attempted coup."""" @RepPeteKing https://t.co/eThclvr5Ke'""";;;;;;;;
realDonaldTrump;1167498482581680000;30.08.2019 18:05;b'Thanks @RepDougCollins - TRUE! https://t.co/o49tPKdWct';;;;;;;;
realDonaldTrump;1167493371973250000;30.08.2019 17:44;b'The United States of America was not involved in the catastrophic accident during final launch preparations for the Safir SLV Launch at Semnan Launch Site One in Iran. I wish Iran best wishes and good luck in determining what happened at Site One. https://t.co/z0iDj2L0Y3';;;;;;;;
realDonaldTrump;1167439383932390000;30.08.2019 14:10;"b'If the Fed would cut we would have one of the biggest Stock Market increases in a long time. Badly run and weak companies are smartly blaming these small Tariffs instead of themselves for bad management...and who can really blame them for doing that? Excuses!'""";;;;;;;;
realDonaldTrump;1167435724557360000;30.08.2019 13:55;"b'....We don\xe2\x80\x99t have a Tariff problem (we are reigning in bad and/or unfair players) we have a Fed problem. They don\xe2\x80\x99t have a clue!'""";;;;;;;;
realDonaldTrump;1167435723823340000;30.08.2019 13:55;"b'The Euro is dropping against the Dollar \xe2\x80\x9clike crazy\xe2\x80\x9d giving them a big export and manufacturing advantage...and the Fed does NOTHING! Our Dollar is now the strongest in history. Sounds good doesn\xe2\x80\x99t it? Except to those (manufacturers) that make product for sale outside the U.S.'""";;;;;;;;
realDonaldTrump;1167435552234310000;30.08.2019 13:55;b'https://t.co/Ldpr6vjGdp';;;;;;;;
realDonaldTrump;1167426094032660000;30.08.2019 13:17;b'Bryan Dean Wright former CIA Officer(Dem): \xe2\x80\x9cIn 2016 we had a Coup. We have to take Comey and others to task. Makes no sense not to prosecute him. Comey got a book deal. I fear for my Country. He tried to kneecap our duly elected president and there are no consequences.\xe2\x80\x9d @fox&amp;;;;;;;;
realDonaldTrump;1167420374482590000;30.08.2019 12:54;b'The fact that James Comey was not prosecuted for the absolutely horrible things he did just shows how fair and reasonable Attorney General Bill Barr is. So many people and experts that I have watched and read would have taken an entirely different course. Comey got Lucky!';;;;;;;;
realDonaldTrump;1167413739320200000;30.08.2019 12:28;"b'The disastrous IG Report on James Comey shows in the strongest of terms how unfairly I and tens of millions of great people who support me were treated. Our rights and liberties were illegally stripped away by this dishonest fool. We should be given our stolen time back?'""";;;;;;;;
realDonaldTrump;1167409533867710000;30.08.2019 12:11;b'An idea liked by many? https://t.co/Ev9uqa1hoj';;;;;;;;
realDonaldTrump;1167408293062590000;30.08.2019 12:06;"b'General Motors which was once the Giant of Detroit is now one of the smallest auto manufacturers there. They moved major plants to China BEFORE I CAME INTO OFFICE. This was done despite the saving help given them by the USA. Now they should start moving back to America again?'""";;;;;;;;
realDonaldTrump;1167222697748760000;29.08.2019 23:49;b'https://t.co/ufd7tsGyAx';;;;;;;;
realDonaldTrump;1167175093241430000;29.08.2019 20:40;b'Establishment of the U.S. Space Command! https://t.co/NQkxxw910S';;;;;;;;
realDonaldTrump;1167136119823220000;29.08.2019 18:05;b'Perhaps never in the history of our Country has someone been more thoroughly disgraced and excoriated than James Comey in the just released Inspector General\xe2\x80\x99s Report. He should be ashamed of himself!';;;;;;;;
realDonaldTrump;1167064301565350000;29.08.2019 13:19;"b'The Farmers are going to be so happy when they see what we are doing for Ethanol not even including the E-15 year around which is already done. It will be a giant package get ready! At the same time I was able to save the small refineries from certain closing. Great for all!'""";;;;;;;;
realDonaldTrump;1167060675480470000;29.08.2019 13:05;"b'The Economy is doing GREAT with tremendous upside potential! If the Fed would do what they should we are a Rocket upward!'""";;;;;;;;
realDonaldTrump;1167041192539950000;29.08.2019 11:47;"b'The totally inaccurate reporting by Lawrence O\xe2\x80\x99Donnell for which he has been forced by NBC to apologize is NO DIFFERENT than the horrible corrupt and fraudulent Fake News that I (and many millions of GREAT supporters) have had to put up with for years. So bad for the USA!'""";;;;;;;;
realDonaldTrump;1167037101906490000;29.08.2019 11:31;"b'....for the most ridiculous claim of all that Russia Russia Russia or Russian oligarchs co-signed loan documents for me a guarantee. Totally false as is virtually everything else he and much of the rest of the LameStream Media has said about me for years. ALL APOLOGIZE!'""";;;;;;;;
realDonaldTrump;1167037101038340000;29.08.2019 11:31;b'Crazy Lawrence O\xe2\x80\x99Donnell who has been calling me wrong from even before I announced my run for the Presidency even being previously forced by NBC to apologize which he did while crying for things he said about me &amp;;;;;;;;
realDonaldTrump;1167030041303310000;29.08.2019 11:03;"b'Hurricane Dorian looks like it will be hitting Florida late Sunday night. Be prepared and please follow State and Federal instructions it will be a very big Hurricane perhaps one of the biggest!'""";;;;;;;;
realDonaldTrump;1167028669988120000;29.08.2019 10:58;b'Puerto Rico is in great shape with Hurricane Dorian taking a largely different route than anticipated. Thank you to FEMA first responders and all for working so hard &amp;;;;;;;;
realDonaldTrump;1166871882764820000;29.08.2019 00:35;"b'There has never been a time in the history of our Country that the Media was so Fraudulent Fake or Corrupt! When the \xe2\x80\x9cAge of Trump\xe2\x80\x9d is looked back on many years from now I only hope that a big part of my legacy will be the exposing of massive dishonesty in the Fake News!'""";;;;;;;;
realDonaldTrump;1166868481620490000;29.08.2019 00:21;"b'The  Amazon Washington Post and @CNN just did a Fake Interview on Pardons for Aids on the Wall and that I didn\xe2\x80\x99t think the Wall on the Southern Border was that important to stop Illegals wanting to come into our Country. WRONG vitally important. Will make a BIG impact. So bad!'""";;;;;;;;
realDonaldTrump;1166839524762290000;28.08.2019 22:26;"b'A sad day for the Democrats Kirsten Gillibrand has dropped out of the Presidential Primary. I\xe2\x80\x99m glad they never found out that she was the one I was really afraid of!'""";;;;;;;;
realDonaldTrump;1166790123658370000;28.08.2019 19:10;b'Thank you for the support as we MAKE AMERICA GREAT AGAIN! https://t.co/qKgwRMSgcf';;;;;;;;
realDonaldTrump;1166789207215480000;28.08.2019 19:06;"b'Another totally Fake story in the Amazon Washington Post (lobbyist) which states that if my Aides broke the law to build the Wall (which is going up rapidly) I would give them a Pardon. This was made up by the Washington Post only in order to demean and disparage - FAKE NEWS!'""";;;;;;;;
realDonaldTrump;1166769660450220000;28.08.2019 17:48;"b'The Wall is going up very fast despite total Obstruction by Democrats in Congress and elsewhere! https://t.co/12tIW3aNQP https://t.co/2nFIEFppho'""";;;;;;;;
realDonaldTrump;1166723478776680000;28.08.2019 14:45;"b'....And by the way I\xe2\x80\x99m the best thing that\xe2\x80\x99s ever happened to Puerto Rico!'""";;;;;;;;
realDonaldTrump;1166723477879080000;28.08.2019 14:45;"b'Puerto Rico is one of the most corrupt places on earth. Their political system is broken and their politicians are either Incompetent or Corrupt. Congress approved Billions of Dollars last time more than anyplace else has ever gotten and it is sent to Crooked Pols. No good!....'""";;;;;;;;
realDonaldTrump;1166721267527010000;28.08.2019 14:36;"b'Our Federal Reserve cannot \xe2\x80\x9cmentally\xe2\x80\x9d keep up with the competition - other countries. At the G-7 in France all of the other Leaders were giddy about how low their Interest Costs have gone. Germany is actually \xe2\x80\x9cgetting paid\xe2\x80\x9d to borrow money - ZERO INTEREST PLUS! No Clue Fed!'""";;;;;;;;
realDonaldTrump;1166712943196680000;28.08.2019 14:03;"b'....I don\xe2\x80\x99t want to Win for myself I only want to Win for the people. The New @FoxNews is letting millions of GREAT people down! We have to start looking for a new News Outlet. Fox isn\xe2\x80\x99t working for us anymore!'""";;;;;;;;
realDonaldTrump;1166711517536030000;28.08.2019 13:57;b'....are all in for the Open Border Socialists (or beyond). Fox hires \xe2\x80\x9cgive Hillary the questions\xe2\x80\x9d @donnabrazile Juan Williams and low ratings Shep Smith. HOPELESS &amp;;;;;;;;
realDonaldTrump;1166711516701340000;28.08.2019 13:57;b'Just watched @FoxNews heavily promoting the Democrats through their DNC Communications Director spewing out whatever she wanted with zero pushback by anchor @SandraSmithFox. Terrible considering that Fox couldn\xe2\x80\x99t even land a debate the Dems give them NOTHING! @CNN &amp;;;;;;;;
realDonaldTrump;1166706175003540000;28.08.2019 13:36;b'Would be very hard for Jeremy Corbyn the leader of Britain\xe2\x80\x99s Labour Party to seek a no-confidence vote against New Prime Minister Boris Johnson especially in light of the fact that Boris is exactly what the U.K. has been looking for &amp;;;;;;;;
realDonaldTrump;1166685686105320000;28.08.2019 12:15;"b'We are tracking closely tropical storm Dorian as it heads as usual to Puerto Rico. FEMA and all others are ready  and will do a great job. When they do let them know it and give them a big Thank You - Not like last time. That includes from the incompetent Mayor of San Juan!'""";;;;;;;;
realDonaldTrump;1166683442098160000;28.08.2019 12:06;"b'So interesting to read and see all of the free and interesting advice I am getting on China from people who have tried to handle it before and failed miserably - In fact they got taken to the cleaners. We are doing very well with China. This has never happened to them before!'""";;;;;;;;
realDonaldTrump;1166672386214770000;28.08.2019 11:22;"b'\xe2\x80\x9cThe infestation of bedbugs at The New York Times office\xe2\x80\x9d @OANN  was perhaps brought in by lightweight journalist Bret Stephens a Conservative who does anything that his bosses at the paper tell him to do! He is now quitting Twitter after being called a \xe2\x80\x9cbedbug.\xe2\x80\x9d Tough guy!'""";;;;;;;;
realDonaldTrump;1166551774431490000;28.08.2019 03:23;"b'A made up Radical Left Story about Doral bedbugs but Bret Stephens is loaded up with them! Been calling me wrong for years along with the few remaining Never Trumpers - All Losers! https://t.co/KlzzMC40Vt'""";;;;;;;;
realDonaldTrump;1166494782904000000;27.08.2019 23:36;"b'....Another is a one-time BAD Congressman from Illinois who lost in his second term by a landslide then failed in radio. The third is a man who couldn\xe2\x80\x99t stand up straight while receiving an award. I should be able to take them!'""";;;;;;;;
realDonaldTrump;1166494781935090000;27.08.2019 23:36;"b'Can you believe it? I\xe2\x80\x99m at 94% approval in the Republican Party and have Three Stooges running against me. One is \xe2\x80\x9cMr. Appalachian Trail\xe2\x80\x9d who was actually in Argentina for bad reasons....'""";;;;;;;;
realDonaldTrump;1166493307377070000;27.08.2019 23:30;"b'Axios (whatever that is) sat back and said GEEEEE let\xe2\x80\x99s see what can we make up today to embarrass the President? Then they said \xe2\x80\x9cwhy don\xe2\x80\x99t we say he wants to bomb a hurricane that should do it!\xe2\x80\x9d The media in our Country is totally out of control!'""";;;;;;;;
realDonaldTrump;1166471454705270000;27.08.2019 22:04;"b'They do stories so big on Elizabeth \xe2\x80\x9cPocahontas\xe2\x80\x9d Warren\xe2\x80\x99s crowd sizes adding many more people than are actually there and yet my crowds which are far bigger get no coverage at all. Fake News!'""";;;;;;;;
realDonaldTrump;1166467681182260000;27.08.2019 21:49;b'It is amazing that I can be at 51% with Zogby when the Fake &amp;;;;;;;;
realDonaldTrump;1166467125155900000;27.08.2019 21:46;"b'The G7 in France was so successful and yet when I came back and read the Corrupt and Fake News and watched numerous networks it was not even recognizable from what actually took place at the Great G7 event!'""";;;;;;;;
realDonaldTrump;1166466892770540000;27.08.2019 21:45;"b'Looking forward to being with Dan Bishop in two weeks in North Carolina. His opponent believes in Open Borders and Sanctuary Cities and won\xe2\x80\x99t protect your Second Amendment! https://t.co/nSX2yuXAb1'""";;;;;;;;
realDonaldTrump;1166464374900510000;27.08.2019 21:35;"b"""".@JudgeJeanine Pirro is following up her #1 Best Seller with another book that is destined to also be #1 \xe2\x80\x93 \xe2\x80\x9cRadicals Resistance and Revenge: The Left's Plot to Remake America.\xe2\x80\x9d Out today go get it!""""""";;;;;;;;
realDonaldTrump;1166389407588460000;27.08.2019 16:37;b'The Federal Reserve loves watching our manufacturers struggle with their exports to the benefit of other parts of the world. Has anyone looked at what almost all other countries are doing to take advantage of the good old USA? Our Fed has been calling it wrong for too long!';;;;;;;;
realDonaldTrump;1166386714211940000;27.08.2019 16:27;b'100% Confirmed! https://t.co/qVsmc9zXk4';;;;;;;;
realDonaldTrump;1166382203808440000;27.08.2019 16:09;"b'Wow! Yet another big storm heading to Puerto Rico. Will it ever end? Congress approved 92 Billion Dollars for Puerto Rico last year an all time record of its kind for \xe2\x80\x9canywhere.\xe2\x80\x9d'""";;;;;;;;
realDonaldTrump;1166361079716500000;27.08.2019 14:45;b'The G-7 was a great success for the USA and all. LameStream Media coverage bore NO relationship to what actually happened in France - FAKE NEWS. It was GREAT!';;;;;;;;
realDonaldTrump;1166359891193340000;27.08.2019 14:40;"b'No bedbugs at Doral. The Radical Left Democrats upon hearing that the perfectly located (for the next G-7) Doral National MIAMI was under consideration for the next G-7 spread that false and nasty rumor. Not nice!'""";;;;;;;;
realDonaldTrump;1166358721875890000;27.08.2019 14:36;b'Starting to look good for the highly respected Prime Minister of the Italian Republic Giuseppe Conte. Represented Italy powerfully at the G-7. Loves his Country greatly &amp;;;;;;;;
realDonaldTrump;1166357258726490000;27.08.2019 14:30;b'I have gotten to know President @jairbolsonaro well in our dealings with Brazil. He is working very hard on the Amazon fires and in all respects doing a great job for the people of Brazil - Not easy. He and his country have the full and complete support of the USA!';;;;;;;;
realDonaldTrump;1166176076952940000;27.08.2019 02:30;"b'Just returned to Washington from France and the very successful G-7 only to find that the Fake News is still trying to perpetuate the phony story that I wanted to use Nuclear weapons to blow up hurricanes before they reach shore. This is so ridiculous never happened!'""";;;;;;;;
realDonaldTrump;1166075600789890000;26.08.2019 19:51;b'Thank you Mark! https://t.co/doRfNAx2Ez';;;;;;;;
realDonaldTrump;1166075166092190000;26.08.2019 19:49;b'I agree 100%! https://t.co/qteDIrgG9S';;;;;;;;
realDonaldTrump;1166048146079660000;26.08.2019 18:01;b'THANK YOU FRANCE\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xab\xf0\x9f\x87\xb7\n#G7Biarritz https://t.co/AHaCT7d5eY';;;;;;;;
realDonaldTrump;1166030196056760000;26.08.2019 16:50;b'https://t.co/bUjFDj2Kcm';;;;;;;;
realDonaldTrump;1165963643424530000;26.08.2019 12:26;"b'Just wrapped up a great meeting with my friend Prime Minister @NarendraModi of India at the #G7Summit in Biarritz France! https://t.co/q0NOnEcjFO'""";;;;;;;;
realDonaldTrump;1165960433683060000;26.08.2019 12:13;"b'Very productive meeting with Angela Merkel the Chancellor of the Federal Republic of Germany at the #G7Summit in Biarritz France! https://t.co/ShhIRLlG9I'""";;;;;;;;
realDonaldTrump;1165919483191590000;26.08.2019 09:30;b'Great respect for the fact that President Xi &amp;;;;;;;;
realDonaldTrump;1165918301932910000;26.08.2019 09:25;b'The story by Axios that President Trump wanted to blow up large hurricanes with nuclear weapons prior to reaching shore is ridiculous. I never said this. Just more FAKE NEWS!';;;;;;;;
realDonaldTrump;1165911287328640000;26.08.2019 08:58;"b'Great meeting this morning with President @AlsisiOfficial of Egypt at the H\xc3\xb4tel du Palais in Biarritz France! #G7Summit https://t.co/zLMcgQtPdR'""";;;;;;;;
realDonaldTrump;1165869755967900000;26.08.2019 06:13;b'https://t.co/9I9DEJ4cD1';;;;;;;;
realDonaldTrump;1165869638779060000;26.08.2019 06:12;b'All Trump Haters and Lovers must watch. Thank you Steve Hilton! https://t.co/QaSkw8IWNz';;;;;;;;
realDonaldTrump;1165868479389380000;26.08.2019 06:08;b'Thank you Katie! https://t.co/uCXoTFTEGm';;;;;;;;
realDonaldTrump;1165865476192290000;26.08.2019 05:56;"b'.@SteveHiltonx \xe2\x80\x9cThe Democrats statements about Donald Trump are lies. Here are the Facts.\xe2\x80\x9d I will soon be posting the entire segment. Too much positive news too many good things to Tweet. PLEASE BE SURE TO WATCH! Thank you Steve Hilton for being a real pro and not being afraid!'""";;;;;;;;
realDonaldTrump;1165770908767620000;25.08.2019 23:40;b'Congratulations to Louisiana\xe2\x80\x99s Champions. See you at the White House! https://t.co/Qadi7uD5U4';;;;;;;;
realDonaldTrump;1165768437353730000;25.08.2019 23:30;"b'My Stock Market gains must be judged from the day after the Election November 9 2016 where the Market went up big after the win and because of the win. Had my opponent won CRASH!'""";;;;;;;;
realDonaldTrump;1165764325908180000;25.08.2019 23:14;"b'No we actually had a very good and productive meeting. Nice! https://t.co/aXeUWcPTc1'""";;;;;;;;
realDonaldTrump;1165763483322830000;25.08.2019 23:10;"b'In France we are all laughing at how knowingly inaccurate the U.S. reporting of events and conversations at the G-7 is. These Leaders and many others are getting a major case study of Fake News at it\xe2\x80\x99s finest! They\xe2\x80\x99ve got it all wrong from Iran to China Tariffs to Boris!'""";;;;;;;;
realDonaldTrump;1165759158030720000;25.08.2019 22:53;b'A disgrace! https://t.co/fXss6eixS1';;;;;;;;
realDonaldTrump;1165706256096600000;25.08.2019 19:23;"b'Great meetings at the @G7 in Biarritz France! #G7Biarritz https://t.co/OdA4SQxUYf'""";;;;;;;;
realDonaldTrump;1165695030939400000;25.08.2019 18:38;b'Thank you Eric. So true! https://t.co/9hhVOp2whc';;;;;;;;
realDonaldTrump;1165694542638500000;25.08.2019 18:36;"b'USMCA make it bipartisan. Everybody wants it! https://t.co/lloDwZr4iN'""";;;;;;;;
realDonaldTrump;1165694074994580000;25.08.2019 18:34;b'Jesse &amp;;;;;;;;
realDonaldTrump;1165692401320540000;25.08.2019 18:28;b'Happy Birthday Vince! https://t.co/trOf5Ivmwq';;;;;;;;
realDonaldTrump;1165677808896500000;25.08.2019 17:30;"b'The question I was asked most today by fellow World Leaders who think the USA is doing so well and is stronger than ever before happens to be \xe2\x80\x9cMr. President why does the American media hate your Country so much? Why are they rooting for it to fail?\xe2\x80\x9d'""";;;;;;;;
realDonaldTrump;1165664682952160000;25.08.2019 16:38;"b'Big Trade Deal just agreed to with Prime Minister Abe of Japan. Will be great for our Farmers Ranchers and more. Really big Corn purchase!'""";;;;;;;;
realDonaldTrump;1165663961062130000;25.08.2019 16:35;"b'So @donnabrazile gives Crooked Hillary the Questions and now she\xe2\x80\x99s on @FoxNews!'""";;;;;;;;
realDonaldTrump;1165654684486380000;25.08.2019 15:58;b'Rasmussen at 50%. @MediaBuzzFNC &amp;;;;;;;;
realDonaldTrump;1165652674705960000;25.08.2019 15:50;"b'Happy Birthday Regis a truly special man!'""";;;;;;;;
realDonaldTrump;1165651928400830000;25.08.2019 15:47;b'Happy Birthday Sean! https://t.co/iQgY6RTWST';;;;;;;;
realDonaldTrump;1165535548766920000;25.08.2019 08:05;"b'Great working breakfast this morning with Prime Minister @BorisJohnson at the H\xc3\xb4tel du Palais in Biarritz France! #G7Biarritz https://t.co/ISQRFz7kJO'""";;;;;;;;
realDonaldTrump;1165500375870420000;25.08.2019 05:45;b'Such False and Inaccurate reporting thus far on the G-7. The Fake News knows this but they can\xe2\x80\x99t help themselves! Leaving now to have breakfast with Boris J.';;;;;;;;
realDonaldTrump;1165499461268830000;25.08.2019 05:41;"b'....bad Economic times the worse the better anything to make my Election more difficult to win. Well we are having very good meetings the Leaders are getting along very well and our Country economically is doing great - the talk of the world!'""";;;;;;;;
realDonaldTrump;1165499459259770000;25.08.2019 05:41;"b'Before I arrived in France the Fake and Disgusting News was saying that relations with the 6 others countries in the G-7 are very tense and that the two days of meetings will be a disaster. Just like they are trying to force a Recession they are trying to \xe2\x80\x9cwill\xe2\x80\x9d America into..'""";;;;;;;;
realDonaldTrump;1165400505222380000;24.08.2019 23:08;b'The Media is destroying the Free Press! Mark Levin. So True!';;;;;;;;
realDonaldTrump;1165396581836840000;24.08.2019 22:52;b'Thank you both. Sooo nice! https://t.co/Fo2CLjc9YZ';;;;;;;;
realDonaldTrump;1165396410021430000;24.08.2019 22:52;"b'France and President @EmmanuelMacron have done a really great job thus far with a very important G-7. Lunch with Emmanuel was the best meeting we have yet had. Likewise evening meeting with World Leaders went very well. Progress being made!'""";;;;;;;;
realDonaldTrump;1165395708595330000;24.08.2019 22:49;b'Our great Economy is the talk of everyone!';;;;;;;;
realDonaldTrump;1165286432308690000;24.08.2019 15:35;b'North Carolina Governor Cooper Vetoed a Bill that would have required Sheriffs to cooperate with Ice. This is a terrible decision for the great people of North Carolina. He should reverse his decision and get back to the basics of fighting crime!';;;;;;;;
realDonaldTrump;1165283849447840000;24.08.2019 15:24;"b'Looking forward to helping New York City and Governor @andrewcuomo complete the long anticipated and partially built Second Avenue Subway. Would be extended to East 125th Street in Harlem. Long in the making they now have the team that can get it done!'""";;;;;;;;
realDonaldTrump;1165283265424620000;24.08.2019 15:22;b'Just had lunch with French President @EmmanuelMacron. Many good things are happening for both of our countries. Big weekend with other world leaders!';;;;;;;;
realDonaldTrump;1165281416206260000;24.08.2019 15:15;"b'\xe2\x80\x9cFace It You Probably Got A Tax Cut!\xe2\x80\x9d This was a New York Times headline and it is very true. If Republicans take back the House and keep the Senate and Presidency one of our first acts will be to approve a major middle income Tax Cut! Democrats only want to raise your taxes!'""";;;;;;;;
realDonaldTrump;1165277727123020000;24.08.2019 15:00;b'....having fun. I was smiling as I looked up and around. The MANY reporters with me were smiling also. They knew the TRUTH...And yet when I saw the reporting CNN MSNBC and other Fake News outlets covered it as serious news &amp;;;;;;;;
realDonaldTrump;1165277725541760000;24.08.2019 15:00;"b'When I looked up to the sky and jokingly said \xe2\x80\x9cI am the chosen one\xe2\x80\x9d at a press conference two days ago referring to taking on Trade with China little did I realize that the media would claim that I had a \xe2\x80\x9cMessiah complex.\xe2\x80\x9d They knew I was kidding being sarcastic and just....'""";;;;;;;;
realDonaldTrump;1165111122510230000;24.08.2019 03:58;"b'For all of the Fake News Reporters that don\xe2\x80\x99t have a clue as to what the law is relative to Presidential powers China etc. try looking at the Emergency Economic Powers Act of 1977. Case closed!'""";;;;;;;;
realDonaldTrump;1165074050273670000;24.08.2019 01:31;b'Such a sad and pathetic fall for @CNN and Jeff Z! https://t.co/vrivSUlDi3';;;;;;;;
realDonaldTrump;1165071131608570000;24.08.2019 01:19;"b'Other good polls also in fifties despite only Fake News and then phony polls by A.P. CNN NBC and as always Fox who were WAY OFF on 2016 Election! https://t.co/DksmF8hTr7'""";;;;;;;;
realDonaldTrump;1165068843443720000;24.08.2019 01:10;b'Disgraceful! https://t.co/G4q9Uh1aMc';;;;;;;;
realDonaldTrump;1165067836131330000;24.08.2019 01:06;b'Thank you Ivanka. Really Amazing! https://t.co/97DAfBsdHu';;;;;;;;
realDonaldTrump;1165067335604020000;24.08.2019 01:04;b'Looking forward to being with great leaders in France! Leaving soon. https://t.co/hUd66sKFU2';;;;;;;;
realDonaldTrump;1165066714700230000;24.08.2019 01:02;b'Highest Condolences! Thank you V.P. https://t.co/abydDSlDBw';;;;;;;;
realDonaldTrump;1165065918470410000;24.08.2019 00:58;b'Great going Harris! https://t.co/KuHQC4F1sz';;;;;;;;
realDonaldTrump;1165064733785030000;24.08.2019 00:54;b'Great! He said MAGA country did it. So terrible! https://t.co/Vw1xQBZjzN';;;;;;;;
realDonaldTrump;1165062760415350000;24.08.2019 00:46;"b'Thank you to @DiamondandSilk for the really nice words and thoughts on @LouDobbs tonight hosted by Lou\xe2\x80\x99s friend @DavidAsmanfox. Great job by all. P.S. Check out these two great women on tour tomorrow night in NYC at the Marriott Marquis Hotel Broadway. Have fun!'""";;;;;;;;
realDonaldTrump;1165022004392680000;23.08.2019 22:04;"b'Just spoke with President @JairBolsonaro of Brazil. Our future Trade prospects are very exciting and our relationship is strong perhaps stronger than ever before. I told him if the United States can help with the Amazon Rainforest fires we stand ready to assist!'""";;;;;;;;
realDonaldTrump;1165005930733470000;23.08.2019 21:00;"b'...Additionally the remaining 300 BILLION DOLLARS of goods and products from China that was being taxed from September 1st at 10% will now be taxed at 15%. Thank you for your attention to this matter!'""";;;;;;;;
realDonaldTrump;1165005929831700000;23.08.2019 21:00;"b'...unfair Trading Relationship. China should not have put new Tariffs on 75 BILLION DOLLARS of United States product (politically motivated!). Starting on October 1st the 250 BILLION DOLLARS of goods and products from China currently being taxed at 25% will be taxed at 30%...'""";;;;;;;;
realDonaldTrump;1165005928996980000;23.08.2019 21:00;"b'....Sadly past Administrations have allowed China to get so far ahead of Fair and Balanced Trade that it has become a great burden to the American Taxpayer. As President I can no longer allow this to happen! In the spirit of achieving Fair Trade we must Balance this very....'""";;;;;;;;
